Season,Mapped ESPN Team Name,Seed,Net Rating,Adjusted Tempo,Adjusted Offensive Efficiency,Avg Possession Length (Offense),eFGPct,TOPct,ORPct,FTRate,Off3PtFG,FTPct,Bench,Adjusted Defensive Efficiency,Avg Possession Length (Defense),DefFT,cinderella
2009,Cal State Northridge,15,5.200000000000003,71.8,102.2,NA,51.6101,24.2286,36.316,34.3876,28.6555,69.2308,41.38,97,NA,24.2439,0
2009,Cornell,14,5.200000000000003,65.4,108.5,NA,53.547,19.4053,32.8398,32.4207,30.6705,73.3205,28.5,103.3,NA,20.3488,0
2015,Northeastern,14,5.200000000000003,63.3,108.3,19.3,54.4638,21.4797,30.1217,41.3913,25.4068,72.549,21.14,103.1,18.4,14.7433,0
2012,Vermont,16,5.200000000000003,61.9,105.3,19.1,49.3204,19.5023,34.3003,37.3236,23.7267,73.9496,33.27,100.1,18.7,19.8814,0
2018,Charleston,13,5.1000000000000085,64.9,108.7,17.9,52.734375,15.1435336069512,25.4562920268972,36.5513392857143,30.1381331100879,76.1832061068702,26.02,103.6,18.6,19.2359550561798,0
2026,North Dakota State,14,5.1000000000000085,66.3,111.7,17.6,53.3595800524934,15.601644245142,33.5746606334842,30.6561679790026,35.6181150550796,71.5753424657534,29.98,106.6,17.7,17.4567000911577,0
2024,Morehead State,14,5.099999999999994,64.3,109.1,19.8,54.1521486643438,18.2256965126775,31.8869828456105,30.6039488966318,36.7975022301517,71.5370018975332,21.03,104,16.6,20.8759124087591,0
2017,Florida Gulf Coast,14,5,65.9,109.4,17.7,53.7824406405301,17.867610851877,33.6903602726388,33.7382661512976,24.7787610619469,69.5581014729951,32.43,104.4,17.5,19.8907601274465,0
2005,Winthrop,14,5,63.1,101.5,NA,50.2252,21.4052,34.0654,41.1197,30.75,68.7011,NA,96.5,NA,22.2284,0
2006,Davidson,15,4.900000000000006,66,109.9,NA,51.9162,18.7901,34.7423,28.7425,33.9515,76.875,NA,105,NA,18.0153,0
2019,Georgia State,14,4.900000000000006,70,107.7,16.5,53.7447257383966,16.3879331039449,23.0165649520488,35.4430379746835,37.9685610640871,65.9226190476191,22.67,102.8,17.4,17.7126341866226,0
2004,Princeton,14,4.8999999999999915,56.4,106.3,NA,53.7975,21.4647,31.5254,34.9683,29.0323,71.0407,NA,101.4,NA,22.7479,0
2021,Oral Roberts,15,4.8999999999999915,71.4,109.3,16.1,53.0169704588309,15.4820363617215,22.6579520697168,27.906976744186,40.7894736842105,82.2072072072072,22.31,104.4,16.9,18.0957128614158,0
2009,American University,14,4.700000000000003,60.7,105.3,NA,53.6888,20.7301,31.5464,31.8661,33.414,64.786,21.34,100.6,NA,22.422,0
2016,Middle Tennessee,15,4.699999999999989,67.6,104.6,17.5,51.6998,17.0833,28.71369,34.93724,33.6272,60.6287,32.57,99.9,17.1,22.1929,0
2024,Akron,14,4.599999999999994,66,106.8,18,51.6301443078568,16.9626651739521,29.1779584462511,32.7097808658471,31.0736842105263,72.3856209150327,31.2,102.2,18,17.2460496613995,0
2008,San Diego,13,4.599999999999994,63,101.6,NA,49.1953,21.9461,32.8225,35.5687,22.1247,66.9683,28.29,97,NA,18.8739,0
2019,Colgate,15,4.599999999999994,66.4,110.5,18,55.9159314997405,19.3398339062255,30.1957129543336,28.386092371562,36.8852459016393,74.4058500914077,26.84,105.9,17.6,16.5271966527197,0
2017,Winthrop,13,4.5,71.1,106.1,15.7,53.4909290819131,17.775714262026,26.3013698630137,38.1528312259483,36.8399508800655,71.6138328530259,34.69,101.6,18,21.0216998191682,0
2014,American University,15,4.5,59.7,103.4,20.4,55.7629,23.0141,26.5143,35.036,29.8414,70.6542,20.18,98.9,19.2,22.9626,0
2022,Colgate,15,4.400000000000006,67.2,108.2,17.7,55.614837398374,16.9745381927109,26.7431597528685,26.3211382113821,39.1918399372303,69.4980694980695,23.94,103.8,17.6,14.2235754675946,0
2007,Belmont,15,4.3999999999999915,66.1,106.6,NA,54.4552,22.8377,34.5154,32.0658,36.541,68.6726,38,102.2,NA,22.6133,0
2008,Cornell,14,4.3999999999999915,67.9,110.1,NA,55.3702,19.769,28.8246,33.7558,31.3936,76.087,33.88,105.7,NA,19.7221,0
2017,Iona,14,4.200000000000003,70.6,110.8,16.5,53.3642691415313,16.4627559474639,27.1050521251002,30.9976798143852,36.4735158194099,76.7964071856287,32.96,106.6,16.8,18.8545927854221,0
2025,Wofford,15,4.200000000000003,64.3,113.9,19.4,53.2368421052632,16.9349195241428,35.4810238305384,30.6315789473684,39.1953546246371,66.6666666666667,31.96,109.7,17.7,19.5038494439692,0
2023,Kennesaw State,14,4.1000000000000085,68.4,105.9,17,52.6893523600439,17.8479798317828,27.3308957952468,35.8946212952799,32.1291967700807,66.2079510703364,29.61,101.8,17.5,20.0176366843034,0
2011,Akron,15,4.1000000000000085,65.9,103.7,17.2,49.6512,17.4169,28.3087,31.1908,33.8809,70.607,31.46,99.6,18.5,21.6437,0
2009,Portland State,13,4.1000000000000085,64.8,109.2,NA,53.5403,19.6589,33.8306,29.8317,39.863,67.1206,34.41,105.1,NA,18.4377,0
2011,Northern Colorado,15,4.099999999999994,66.6,106.3,17.3,49.8738,21.6789,34.9614,43.4069,33.981,76.8895,26.33,102.2,19.2,23.938,0
2014,Eastern Kentucky,15,4,64.2,112.4,19,56.716,15.8414,22.973,43.1953,35.1297,75.4795,24.87,108.4,17,26.0173,0
2002,Hampton,15,4,69.1,109.9,NA,53.3988,20.8757,39.3833,42.0074,25.1575,66.8774,NA,105.9,NA,18.3422,0
2002,UIC,15,3.9000000000000057,67.5,108.9,NA,49.7525,18.4701,32.7993,42.1892,30.726,65.8409,NA,105,NA,23.8012,0
2008,Boise State,14,3.9000000000000057,70.7,108.7,NA,57.1353,20.8076,31.3392,39.7463,29.7744,66.2234,24.17,104.8,NA,19.0533,0
2008,UMBC,15,3.9000000000000057,63.7,113.2,NA,51.3956,14.7114,32.992,33.4407,29.772,72.7127,20.85,109.3,NA,17.0644,0
2012,Loyola Maryland,15,3.9000000000000057,63.6,103.9,19.1,47.1815,20.6589,37.9032,42.9538,22.1422,71.916,27.62,100,17.5,22.3585,0
2013,Pacific,15,3.899999999999991,62.2,106.1,19.3,50.5233,17.8202,29.2293,37.6744,29.6161,69.4444,38.72,102.2,18.4,21.9184,0
2002,Davidson,13,3.700000000000003,65.1,101.5,NA,48.8209,22.5925,32.1748,34.1619,33.7539,69.0299,NA,97.8,NA,23.832,0
2024,Oakland,14,3.700000000000003,66.5,109.3,18.8,51.9390581717452,15.8998629841353,30.3968253968254,30.7940904893813,34.6782988004362,75.1124437781109,27.01,105.6,16.7,16.3629460895976,0
2016,Green Bay,14,3.700000000000003,76.2,108.3,13.4,49.7511,15.7743,30.87393,42.21719,25.9338,65.5949,31.62,104.6,17.7,19.9345,0
2018,Pennsylvania,16,3.6999999999999886,68.9,103.1,17.4,52.8912466843501,16.6533505084598,23.7521514629948,33.368700265252,34.3996676360615,65.6597774244833,28.23,99.4,17.1,20.053715308863,0
2022,Akron,13,3.5999999999999943,62.1,105.6,19.2,52.4939903846154,17.8052792163721,28.921568627451,39.3028846153846,33.1213084961381,69.4189602446483,26.04,102,18.4,15.8357771260997,0
2008,Belmont,15,3.5,68.6,109.7,NA,53.2154,20.3066,33.7959,33.7986,39.4555,69.764,40.36,106.2,NA,19.4444,0
2016,UNC Asheville,15,3.5,70.1,103.6,16.1,49.6196,18.5976,31.62393,41.79348,22.5793,70.091,26.12,100.1,17.4,19.0476,0
2019,Montana,15,3.5,66.9,107.4,17.1,56.0363247863248,17.3985041260729,27.5598086124402,31.3568376068376,32.3224261771748,69.5059625212947,26.66,103.9,18.1,21.7467248908297,0
2015,Eastern Washington,13,3.3000000000000114,68.2,112.9,17.5,55.1042,15.8638,29.326,35.1684,37.648,71.7325,25.49,109.6,17.5,19.7821,0
2014,Western Michigan,14,3.299999999999997,65.2,106.3,18.4,52.032,20.9268,31.0415,51.4163,24.3668,71.8563,22.98,103,17.6,20.6581,0
2010,Oakland,14,3.200000000000003,69.5,107.5,17.6,49.0459,19.7195,36.4865,41.1037,23.0489,71.6437,26.94,104.3,16.5,17.9111,0
2011,UC Santa Barbara,15,3.200000000000003,64.1,103.7,18.4,51.5635,21.8885,28.7797,37.2638,30.7578,76.2238,32.81,100.5,18.3,23.8671,0
2005,SE Louisiana,15,3.1999999999999886,60,97.1,NA,48.6975,22.6194,32.7557,41.0999,16.5396,63.2042,NA,93.9,NA,21.5414,0
2021,Morehead State,14,3.1999999999999886,65.2,100.6,18.2,52.2236756049706,23.0983976442694,31.4316469321851,36.2328319162852,28.1155015197568,68.0505415162455,25.79,97.4,17.2,14.2324093816631,0
2004,Eastern Washington,15,3.1000000000000085,64.5,105.4,NA,53.0423,22.1311,30.0397,39.2196,26.0999,70.6577,NA,102.3,NA,20.915,0
2010,Vermont,16,3.0999999999999943,66.1,104.1,18.2,48.2484,20.8437,36.7763,49.4692,20.2686,68.5622,28.71,101,17.2,20.9528,0
2016,Buffalo,14,3,72.1,105.9,15.9,49.5547,18.7915,31.82527,41.61306,29.1923,70.9869,33.41,102.9,17,21.3926,0
2015,UAB,14,3,64.7,104.9,18.8,47.5535,20.1201,34.1503,35.6779,24.6851,73.7143,37.36,101.9,17.5,19.4433,0
2025,Robert Morris,15,2.9000000000000057,68.1,107.5,18.1,51.162215628091,18.2426269382791,35.182119205298,37.5865479723047,29.4837476099426,71.8421052631579,26.44,104.6,16.8,17.7896466721446,0
2024,Western Kentucky,15,2.9000000000000057,75.3,105.4,14.6,51.7098445595855,18.4342637789171,28.75,32.0725388601036,25.3071253071253,72.0516962843296,39.64,102.5,17.1,18.7904967602592,0
2022,Montana State,14,2.8999999999999915,67.5,104.3,18,53.5753880266075,18.606673187697,26.7754318618042,39.9113082039911,29.2239288601455,75.1388888888889,30.81,101.4,17,21.6521739130435,0
2018,Wright State,14,2.8999999999999915,68.3,100.6,17.3,48.5796948974224,18.6203246676099,28.7179487179487,35.3498158863756,28.7247745813654,71.7261904761905,29.91,97.7,17.3,18.1735159817352,0
2013,Northwestern State,14,2.799999999999997,71.9,106.6,14.8,48.9772,19.1741,34.8148,40.2688,22.026,69.0856,43.27,103.8,17.8,21.0319,0
2018,Iona,15,2.700000000000003,70.7,110,16,53.8757823784304,15.9586287699735,24.4127516778523,30.1396244583534,35.9733530717987,73.8019169329073,32.16,107.3,17.9,15.2574942352037,0
2003,Austin Peay,13,2.700000000000003,64.4,100.7,NA,50.8219,22.4295,31.4564,45.8904,25.2826,68.9552,NA,98,NA,18.4953,0
2011,Saint Peter's,14,2.700000000000003,64.1,95.2,17.9,45.5387,23.2981,32.879,38.8889,28.5645,64.3579,32.68,92.5,18.4,24.5348,0
2022,Delaware,15,2.700000000000003,66.7,107,17.9,53.372591006424,18.3252296056186,26.7419962335217,34.5289079229122,29.8302344381568,74.4186046511628,24.31,104.3,17.6,18.2007496876302,0
2024,South Dakota State,15,2.700000000000003,68,108.8,17.3,55.2140504939627,16.6264291896324,24.3996157540826,30.1317233809001,33.4164588528678,71.7668488160291,24.33,106.1,17.9,16.3265306122449,0
2006,UAlbany,16,2.6000000000000085,63.8,106.2,NA,51.4759,21.532,34.8894,41.0843,30.4923,71.1144,NA,103.6,NA,20.3874,0
2010,East Tennessee State,16,2.5,66.8,100.9,16.5,47.6623,21.1846,35.6313,40.6234,22.0945,65.7289,33.52,98.4,18,21.388,0
2016,Weber State,15,2.5,66.8,103.4,17.3,54.4648,19.6421,25.86538,45.7126,31.9932,67.3997,34.46,100.9,17.4,16.5983,0
2015,Coastal Carolina,16,2.4000000000000057,64.1,106.7,18.2,50.0301,17.5162,34.8162,38.8554,28.4972,70.5426,28.55,104.3,18.6,20.6527,0
2015,Belmont,15,2.299999999999997,66.9,110.2,17.1,56.4294,20.2854,28.9345,32.2044,40.017,69.1622,30.87,107.9,18.2,16.3709,0
2007,UAlbany,13,2.200000000000003,63.7,107.4,NA,51.731,20.4514,34.9765,32.8604,30.3882,72.1934,26.01,105.2,NA,21.4552,0
2015,North Florida,16,2.200000000000003,67.1,108.4,17.6,53.6494,18.3334,29.2381,39.7126,35.3314,72.6483,24.51,106.2,17.8,19.3651,0
2022,Longwood,14,2.200000000000003,66.1,105.9,17.7,51.3006654567453,18.7379864302354,33.6336336336336,35.2692075015124,33.3962264150943,72.7272727272727,35.15,103.7,18.2,16.0430548436699,0
2017,Troy,15,2.1000000000000085,68.1,109.7,17.8,51.5515515515516,17.8365463832592,30.7629204265792,40.0900900900901,32.0454545454545,72.4094881398252,32.13,107.6,17.1,19.1413942497046,0
2013,Montana,13,2.1000000000000085,62.7,104.9,18.9,52.8986,19.1426,25.1397,40.6456,28.8739,76.4992,36.47,102.8,18.5,20.6549,0
2010,UC Santa Barbara,15,2.0999999999999943,66.3,100,18,50.6812,22.9743,28.1517,45.436,30.5713,68.2159,36.19,97.9,17.5,21.5666,0
2026,Wright State,14,2.0999999999999943,67.2,112.1,17.9,54.4212218649518,16.2847347527968,33.2071901608325,37.9957127545552,26.6119577960141,74.4710860366714,36.16,110,16.9,19.2291753004559,0
2005,Eastern Kentucky,15,2,66.1,102.8,NA,52.425,21.1462,33.7669,30.9509,26.4257,66.1856,NA,100.8,NA,22.7033,0
2011,UNC Asheville,16,1.9000000000000057,67.4,101.9,16.6,48.8506,21.1201,31.8807,41.8391,20.0542,70.6044,32.09,100,17.8,22.2274,0
2022,Yale,14,1.9000000000000057,68.8,100.7,17.6,49.7123130034522,18.3903698757232,25.8064516129032,32.1634062140391,28.6248830682881,73.345259391771,33.9,98.8,16.4,18.4198000951928,0
2017,Northern Kentucky,15,1.8999999999999917,68,106.8,17.4,52.4185068349106,18.7695178714935,31.2178387650086,36.4879074658254,35.036496350365,68.0115273775216,30,104.9,16.9,17.9562657695542,0
2022,Jacksonville State,15,1.8999999999999917,65.1,105.1,19,53.5648994515539,19.7077431274845,28.2497441146366,32.0536258379037,37.6415094339623,68.8212927756654,26.88,103.2,17.1,14.7117296222664,0
2003,East Tennessee State,15,1.7000000000000028,75.2,101.3,NA,49.7672,23.8531,37.2366,40.6286,19.6854,73.7822,NA,99.6,NA,19.5572,0
2026,Troy,13,1.7000000000000028,64.9,110.7,18,51.8827326519634,16.9877842597561,34.7708894878706,36.3098440021517,34.734239802225,73.7777777777778,24.13,109,17.6,18.492854049372,0
2017,Kent State,14,1.6000000000000083,68.3,104.9,17.2,48.1564748201439,17.9420471875841,38.112927191679,32.5089928057554,27.7339346110485,71.7842323651452,33.87,103.3,16.9,19.3937038476487,0
2008,American University,15,1.6000000000000083,60.4,107.9,NA,52.4383,21.6601,32.417,41.3553,36.4486,74.1194,25.86,106.3,NA,23.0844,0
2022,Georgia State,16,1.5999999999999943,67.3,101.5,17.1,44.7154471544715,16.5977414818219,32.4509803921569,30.3939962476548,31.685393258427,72.0164609053498,32.69,99.9,18.3,18.6583990980834,0
2003,Vermont,16,1.5999999999999943,64.4,101.1,NA,48.7493,21.4373,37.0424,34.3061,23.3515,65.9722,NA,99.5,NA,16.5882,0
2010,Morgan State,15,1.5,68.6,105.5,16.2,47.4319,19.0118,39.3788,43.9035,21.7561,70.0916,30.18,104,18,23.868,0
2024,Colgate,14,1.5,66.4,104.8,17.9,53.3140452393477,16.2105591306865,25.1141552511416,27.5118358758548,32.3541754091481,68.0688336520077,36.83,103.3,18.3,14.6485260770975,0
2026,Idaho,15,1.5,67.7,108.8,17.8,51.8957345971564,15.0125854009349,28.8946910356832,34.8077935755661,37.5458622095393,72.9198184568835,32,107.3,17.1,22.5084459459459,0
2026,Pennsylvania,14,1.5,69,107.4,16.6,50.0934579439252,15.3431834432616,30.2816901408451,35.5763239875389,31.8,68.6514886164623,31.35,105.9,18.1,15.0761421319797,0
2019,Abilene Christian,15,1.4000000000000057,66.1,103.4,18.2,51.9335347432024,17.3082661891973,27.005076142132,34.0181268882175,30.3672316384181,71.9360568383659,30.04,102,17.7,21.7746047934727,0
2009,Robert Morris,15,1.4000000000000057,66,102,NA,53.4158,22.1107,32.4771,36.7402,27.4828,70.4246,34.36,100.6,NA,21.3287,0
2015,North Dakota State,15,1.3999999999999917,60.8,103.8,20.5,49.6887,15.9888,26.0913,35.741,32.7984,69.338,24.7,102.4,18.2,19.1412,0
2022,Cal State Fullerton,15,1.3999999999999917,66.1,104.1,18,48.9110707803993,17.90842624061,29.0519877675841,34.8457350272232,24.0407965031569,76.7361111111111,27.06,102.7,18.1,14.9096385542169,0
2013,UAlbany,15,1.2999999999999972,61.7,102.6,19.1,49.6281,21.2262,31.6804,40.0458,28.3874,73.7143,30.85,101.3,18.9,15.8738,0
2002,Murray State,14,1.2999999999999972,69.2,106.8,NA,49.0201,20.0085,40.5797,28.984,25.1193,71.8861,NA,105.5,NA,22.3708,0
2023,UNC Asheville,15,1.2999999999999972,68.3,104,16.8,53.6342986939239,20.0928367511496,25.7062146892655,40.885860306644,31.78391959799,69.3055555555556,26.79,102.7,18.2,16.637706342311,0
2025,Bryant,15,1,72.7,106.8,16.1,50.6753609687937,16.313297919022,33.7784760408484,29.8556124825338,28.0075901328273,71.606864274571,22.53,105.8,16.8,18.4061488673139,0
2009,Morgan State,15,1,65.5,100.1,NA,46.416,19.2405,38.2176,33.1651,23.1993,64.5358,20.41,99.1,NA,24.3141,0
2003,Sam Houston,15,0.9000000000000057,67.2,101.5,NA,51.1015,22.5601,32.7088,43.5915,27.2454,70.7504,NA,100.6,NA,22.144,0
2002,Central Connecticut,14,0.8999999999999915,64,100.6,NA,49.6907,22.0845,38.9925,39.2014,18.2895,73.6011,NA,99.7,NA,14.3211,0
2012,Long Island University,16,0.7999999999999972,73.4,108.7,14.9,53.2216,21.4706,34.2003,49.6907,24.377,73.029,24.95,107.9,17.2,13.4368,0
2009,Morehead State,16,0.7000000000000028,65.3,102,NA,47.8061,23.095,39.6162,42.3077,22.0077,72.4712,23.83,101.3,NA,21.2527,0
2021,Drexel,16,0.7000000000000028,63.9,106.5,19.3,53.3181818181818,19.4044133670637,28.7112561174551,27.2727272727273,30.9168443496802,78,27.86,105.8,16.8,16.3946587537092,0
2018,Cal State Fullerton,15,0.6000000000000085,69.6,103.7,16.9,51.6487000634115,20.7028057749932,26.0042283298097,45.5928979074192,21.2993039443155,73.1571627260084,27.12,103.1,17.6,21.6542750929368,0
2017,Jacksonville State,15,0.5999999999999943,63.6,105.8,20,52.6166097838453,20.7370465945664,31.1725452812202,33.3902161547213,31.6901408450704,71.8909710391823,24.6,105.2,17.1,20.0531208499336,0
2023,Northern Kentucky,16,0.5999999999999943,62,102.8,18.6,49.0686535391166,17.3370237324068,31.5743944636678,26.9292176689729,35.9673024523161,70.7509881422925,26.08,102.2,19.1,17.3383317713215,0
2013,Southern,16,0.5,63.4,99.3,17.9,49.1139,16.806,25.7868,40.2532,30.4676,68.7107,31.23,98.8,18.5,21.8999,0
2004,Valparaiso,15,0.5,69.2,100.1,NA,48.5417,22.2599,33.7882,43.0357,22.2378,71.0927,NA,99.6,NA,23.3706,0
2018,UMBC,16,0.5,68.4,103.1,17.3,52.2024121657053,17.2311217856907,25.9382819015847,30.2569480859989,40.989847715736,64.6447140381283,28.02,102.6,17.7,16.8836805555556,0
2026,Kennesaw State,14,0.5,71.2,110.6,16.1,50.7192328183271,16.7369604166435,35.4700854700855,45.125199786894,32.6792150580697,70.0118063754427,37.27,110.1,17.4,26.7791032496915,0
2018,Lipscomb,15,0.4000000000000057,74.9,103.2,15.3,51.5401540154015,19.9626236285067,27.4473924977127,40.5940594059406,28.8676897552883,72.7642276422764,31,102.8,16.1,20.5508474576271,0
2003,IU Indianapolis,16,0.4000000000000057,67,102.9,NA,50.9518,23.0373,34.6562,42.2732,27.1331,69.404,NA,102.5,NA,17.3765,0
2015,Manhattan,16,0.30000000000001137,67.7,101.9,18,49.3993,21.0652,30.914,47.4256,28.0435,69.1194,32.07,101.6,17,27.4843,0
2017,North Carolina Central,16,0.29999999999999716,66.7,102.2,17.7,51.2849162011173,17.7594095940959,31.5398886827458,34.1899441340782,29.7213622291022,69.4444444444444,27.56,101.9,17.5,16.5322580645161,0
2024,Longwood,16,0.29999999999999716,66.9,105.5,17.5,49.1383952611739,18.4549648855656,36.5896980461812,39.472267097469,23.0175739391342,69.3042291950887,29.45,105.2,17.9,19.5903829029386,0
2014,Milwaukee,15,0.10000000000000853,65.8,104.7,18.4,49.0634,19.8789,28.5957,44.7383,30.4293,73.2759,21,104.6,16.7,21.7571,0
2005,Chattanooga,15,0.10000000000000853,67.6,98.9,NA,49.0591,24.8141,38.3619,42.8293,22.6994,67.2727,NA,98.8,NA,16.2091,0
2017,North Dakota,15,0.09999999999999432,71.5,103.6,16,53.4051222351572,18.2996924764689,26,36.0884749708964,26.3894967177243,72.5806451612903,26,103.5,17.1,21.3302752293578,0
2019,Bradley,15,0.09999999999999432,65.3,101.5,17.9,49.7239094422971,18.8075230092037,26.6607617360496,36.2782992821645,31.529933481153,69.1019786910198,28.45,101.4,18.8,21.418949259093,0
2018,Radford,16,0,63,102.9,19.7,49.252536038441,18.7434602611346,31.9721980886186,31.1799252536038,34.1688654353562,73.458904109589,33.6,102.9,18.3,19.3794964028777,0
2025,Montana,14,0,67.3,110.6,17.7,55.9585492227979,16.0953731566993,22.5439503619442,35.5785837651123,28.9397089397089,74.5954692556634,29.67,110.6,17.9,18.4166666666667,0
2019,Gardner-Webb,16,0,67.4,107.8,17.2,54.755125284738,17.0278551063961,22.4206349206349,38.3257403189066,31.0602910602911,71.6196136701337,26.2,107.8,18.4,16.4891350660418,0
2025,Omaha,15,-0.09999999999999432,67.7,111,17.4,52.6138716356108,15.6179540480197,29.8245614035088,36.0248447204969,31.7591499409681,72.9885057471264,31.15,111.1,17.3,20.0875099443119,0
2021,Cleveland State,15,-0.10000000000000853,66.1,100.6,17.6,50.5134788189987,18.769649476796,30.7196562835661,32.5417201540436,26.9592476489028,67.0611439842209,29.25,100.7,17.8,21.9042663891779,0
2016,Florida Gulf Coast,16,-0.10000000000000853,67,103.6,17.8,51.454,17.1672,31.73333,37.2644,20,64.1618,33.19,103.7,16.6,20.4334,0
2024,Long Beach State,15,-0.20000000000000284,71.5,107.3,15.4,48.4486873508353,17.174509625219,33.2022029897718,37.8042959427208,21.0729448089541,70.8333333333333,26.21,107.5,18,18.6028560401389,0
2022,Wright State,16,-0.29999999999999716,68.9,106.3,16.7,51.7391304347826,17.6618533676872,30.9584393553859,31.5942028985507,25.6526674233825,76.605504587156,16.97,106.6,17.6,15.3238546603476,0
2002,Holy Cross,16,-0.30000000000001137,62.2,98.1,NA,44.9386,22.077,37.6007,46.2844,21.3154,69.153,NA,98.4,NA,19.8679,0
2008,Austin Peay,15,-0.30000000000001137,65.5,104.6,NA,51.7214,18.1085,30.3564,44.3923,31.6216,71.3278,23.58,104.9,NA,17.3193,0
2010,North Texas,15,-0.3999999999999915,67.4,103.4,17.6,50.3674,21.1384,33.3658,52.9088,21.5799,71.875,26.79,103.8,17.2,19.5044,0
2013,Western Kentucky,16,-0.4000000000000057,64.6,101.8,17.7,48.5812,22.2071,34.8435,37.5723,28.9079,67.972,34.71,102.2,17.9,21.5272,0
2017,New Orleans,16,-0.5,66.2,101.3,18.4,50.2234993614304,23.7237032303693,36.1344537815126,42.7841634738186,17.4401563263312,70.7462686567164,28,101.8,16.8,19.1944306315266,0
2011,Boston University,16,-0.5,62.6,103.4,18.3,47.2654,19.0226,33.8934,37.2654,35.022,72.9496,27.98,103.9,19.6,18.7669,0
2022,Norfolk State,16,-0.5,66.8,102.1,17.3,50.9241555130656,20.1085607743069,30.3125,38.3046526449968,28.5572632622707,69.7171381031614,31.75,102.6,17,19.0782422293676,0
2023,Texas A&M-Corpus Christi,16,-0.5,69,107.1,16.5,50.4792332268371,17.7173139286562,32.7663384064458,34.8242811501597,29.2561983471074,80.1223241590214,32.51,107.6,17.2,19.8510078878177,0
2014,Weber State,16,-0.5999999999999943,62.9,106.4,19.1,54.0966,18.975,28.3547,49.7199,30.2606,74.2254,23.94,107,18.2,20.5972,0
2006,Monmouth,16,-0.6000000000000085,64.6,95.8,NA,50.1681,22.0404,26.899,33.4454,29.7125,67.0017,NA,96.4,NA,18.6543,0
2006,Belmont,15,-0.7000000000000028,69.1,107.1,NA,56.4871,22.0274,35.5802,35.3491,31.3325,69.0513,NA,107.8,NA,21.3073,0
2021,Iona,15,-0.7999999999999972,67.7,100.2,17.6,50.6930693069307,22.4772835963654,32.5619834710744,34.4554455445545,30.8651597817615,74.4252873563218,24.37,101,17,25.5677039529016,0
2014,Cal Poly,16,-0.8000000000000114,58.8,103.6,20.5,46.0534,14.729,30.9821,33.256,30.4853,68.2373,40.66,104.4,18.7,23.9518,0
2010,Robert Morris,15,-0.8999999999999915,66.1,99.9,17.2,48.9026,22.1452,35.2345,45.985,24.6353,66.5891,36.75,100.8,18,26.843,0
2013,James Madison,16,-0.8999999999999915,62.9,100.2,18.3,47.5786,17.2442,29.5547,36.7852,26.9821,69.888,30.13,101.1,19,21.8831,0
2009,Radford,16,-0.8999999999999915,69.2,101.2,NA,49.7692,22.3283,35.8845,42.7582,19.2636,67.7463,22.73,102.1,NA,18.458,0
2010,Lehigh,16,-1,68.9,105.6,15.9,51.4039,18.5067,30.4213,43.0886,26.6344,71.9298,28.31,106.6,18.1,18.3183,0
2014,UAlbany,16,-1,61.6,102.9,19.4,48.8459,19.7468,31.8773,42.0081,21.8401,75,19.2,103.9,18.5,17.8473,0
2007,North Texas,15,-1,69.1,103,NA,50.9532,21.5095,37.6715,39.4336,26.4819,65.4696,32.09,104,NA,23.156,0
2009,Binghamton,15,-1,67.2,102.3,NA,49.3552,19.3656,31.7887,40.7972,26.1232,68.2471,25.56,103.3,NA,23.8777,0
2017,South Dakota State,16,-1.2000000000000028,67.2,110.2,17.7,53.1880108991826,18.3650155117245,27.0833333333333,39.9455040871935,35.8137684042977,76.5347885402456,35.97,111.4,17.1,15.3486560186989,0
2005,Oakland,16,-1.2000000000000028,65.2,108.1,NA,50.4305,18.0258,33.6191,37.1986,26.749,66.358,NA,109.3,NA,18.4669,0
2003,Wagner,15,-1.2000000000000028,67.6,104.7,NA,53.1539,21.5246,35.7479,33.4965,28.0899,72.7273,NA,105.9,NA,17.4196,0
2002,Siena,16,-1.2000000000000028,66.5,100.8,NA,47.8474,21.5016,31.0185,36.8885,29.7974,74.4032,NA,102,NA,23.8517,0
2008,Mount St. Mary's,16,-1.2999999999999972,66.1,99.3,NA,49.7845,20.832,30.1698,38.6853,26.0093,70.3343,31.28,100.6,NA,22.0339,0
2022,Bryant,16,-1.2999999999999972,72.6,103.8,16.3,49.6109958506224,18.9934571957044,32.8522920203735,32.7282157676349,31.9578947368421,73.2171156893819,26.93,105.1,16.9,15.4315605928509,0
2022,Texas Southern,16,-1.3000000000000114,68.2,97.6,17.2,48.1661272923409,21.3550159715862,33.01393728223,33.6030204962244,24.4454504300589,67.8972712680578,46.47,98.9,17.1,19.2434988179669,0
2015,Robert Morris,16,-1.4000000000000057,65.4,103.1,16.9,50.1039,19.8527,30.9645,35.5325,27.4648,70.9064,33.54,104.5,18.8,20.1085,0
2004,Vermont,15,-1.4000000000000057,63.9,101,NA,47.9917,18.6978,32.1844,31.9551,30.2711,67.8373,NA,102.4,NA,13.687,0
2026,Queens University,15,-1.4000000000000057,69.6,115.8,16,56.5947843530592,14.8371737097186,30.4308797127469,36.308926780341,35.9056806002144,74.8618784530387,31.66,117.2,17.9,20.8090379008746,0
2025,Norfolk State,16,-1.5999999999999943,66.5,107.5,18.1,52.2321428571429,18.2886099274444,33.099297893681,38.4486607142857,19.0715181932246,75.3265602322206,34.78,109.1,17.7,20.2873313016979,0
